,genus,Mean_Score
6567,g__Gallicola,2.790231437
6568,g__Galligastranaerophilus,2.354819741
6569,g__Galligastranaerophilus_A,2.523672915
6570,g__Gallilactobacillus,1.818288656
6571,g__Gallimonas,1.971907488
6572,g__Gallintestinimicrobium,3.212543493
6573,g__Gallionella,3.08646635
6574,g__Gallipaludibacter,2.166440853
6575,g__Galliscardovia,2.704432326
6576,g__Gallispira,3.441242047
6577,g__Gallitreponema,2.330101051
6578,g__Galloscillospira_A,2.24200822
6579,g__Galloscillospira_B,2.626732835
6580,g__Gandjariella,3.588016107
6581,g__Gaoshiqia,2.598234063
6582,g__Garciella,2.431502925
6583,g__Gastranaerophilus,2.970043563
6584,g__Geddesella,2.529556495
6585,g__Gehongia,2.443572828
6586,g__Geitlerinema,3.716816128
6587,g__Gelidibacter,3.465678817
6588,g__Gellertiella,4.294453554
6589,g__Gemella,2.971405231
6590,g__Geminicoccus,3.898959013
6591,g__Geminisphaera,3.130501938
6592,g__Geminocystis,3.183040145
6593,g__Gemmata,4.044512433
6594,g__Gemmatimonas,3.249630795
6595,g__Gemmatirosa,3.761526919
6596,g__Gemmiger,2.930902423
6597,g__Gemmiger_A,3.095637637
6598,g__Gemmobacter,4.074785002
6599,g__Gemmobacter_B,3.422457589
6600,g__Gemmobacter_C,3.330202581
6601,g__Gemmobacter_D,3.641547416
6602,g__Geoalkalibacter,3.104764155
6603,g__Geoalkalibacter_A,3.191032054
6604,g__Geoanaerobacter,3.460616167
6605,g__Geobacillus,3.318698904
6606,g__Geobacter,3.473364616
6607,g__Geocrenenecus,2.208453529
6608,g__Geodermatophilus,3.299397409
6609,g__Geofilum,2.387647135
6610,g__Geoglobus,2.518495144
6611,g__Geohydrothermomicrobium,2.318733439
6612,g__Geomesophilobacter,3.950257858
6613,g__Geomicrobium,3.486951268
6614,g__Geomicrobium_A,4.70331406
6615,g__Geomobilibacter,3.1283619
6616,g__Geomobilimonas,3.018180671
6617,g__Geomonas,3.662868184
6618,g__Geopsychrobacter,3.227294224
6619,g__Georgenia,2.857994714
6620,g__Georgenia_A,2.219746976
6621,g__Georgfuchsia,3.002095037
6622,g__Georhizobium,3.704934913
6623,g__Geosporobacter,4.27828817
6624,g__Geotalea,3.612614366
6625,g__Geothermarchaeum,2.590966715
6626,g__Geothermincola,2.646066731
6627,g__Geothermincola_A,2.125519083
6628,g__Geothermobacter,2.606047965
6629,g__Geothermobacter_A,2.913794699
6630,g__Geothermocultor,2.1381749
6631,g__Geothrix,3.080045799
6632,g__Geotoga,2.272570662
6633,g__Geovibrio,2.988470112
6634,g__Gephyromycinifex,3.195965527
6635,g__Ghiorsea,2.767429409
6636,g__Ghiorseimicrobium,1.929273803
6637,g__Gibbsiella,5.916750369
6638,g__Giesbergeria,3.580887354
6639,g__Gillettellia,1.735195434
6640,g__Gilliamella,3.051122022
6641,g__Gillisia,3.205297848
6642,g__Gilvibacter,3.083875948
6643,g__Gilvimarinus,3.472113623
6644,g__Gimesia,4.157342347
6645,g__Gimibacter,3.785046724
6646,g__Glaciecola,3.906717886
6647,g__Glacieibacterium,3.142171147
6648,g__Glaciihabitans,3.527098538
6649,g__Glaciimonas,4.338792362
6650,g__Glaesserella,3.166354246
6651,g__Gleimia,2.657345111
6652,g__Glo-13,2.974113607
6653,g__Glo-17,2.53558665
6654,g__Globicatella,3.011824124
6655,g__Gloeobacter,3.447977325
6656,g__Gloeocapsa,2.995574287
6657,g__Gloeocapsopsis,3.44897688
6658,g__Gloeomargarita,2.550383542
6659,g__Gloeothece,4.413550819
6660,g__Gloeotrichia,4.549774183
6661,g__Glomeribacter,2.609908262
6662,g__Gluconacetobacter,3.213536728
6663,g__Gluconobacter,3.37759655
6664,g__Gluconobacter_A,3.855944826
6665,g__Gluconobacter_B,3.552226579
6666,g__Gluconobacter_C,3.274655917
6667,g__Glutamicibacter,4.54315026
6668,g__Glycocaulis,2.892199544
6669,g__Glycomyces,3.098496713
6670,g__Goekera,3.109335896
6671,g__Goleter,4.050900453
6672,g__Gomphosphaeria,2.897338723
6673,g__Goodfellowiella,4.683067299
6674,g__Gordonia,3.768381393
6675,g__Gordonia_B,3.498842637
6676,g__Gordonibacter,3.237919339
6677,g__Gorgyraea,1.731025298
6678,g__Gorillibacterium,3.483293511
6679,g__Gottfriedia,5.314611409
6680,g__Gottschalkia,3.022252611
6681,g__Gottschalkia_A,3.12962368
6682,g__Govania,3.538329486
6683,g__Gp1-AA112,3.234931834
6684,g__Gp1-AA122,4.212038865
6685,g__Gp1-AA124,3.667867691
6686,g__Gp1-AA133,3.679208814
6687,g__Gp1-AA142,3.088013037
6688,g__Gp1-AA145,3.3772757
6689,g__Gp13-AA74,3.179449395
6690,g__Gp13-AA77,3.360283937
6691,g__Gp18-AA60,3.900194838
6692,g__Gp22-AA3,2.509916087
6693,g__Gp6-AA38,3.2766183
6694,g__Gp6-AA40,2.942063597
6695,g__Gp6-AA45,3.485273875
6696,g__Gp7-AA10,3.161011396
6697,g__Gp7-AA6,2.778516005
6698,g__Gracilibacillus,3.948519438
6699,g__Gracilibacter,2.971748434
6700,g__Gracilimonas,3.200484465
6701,g__Gracilinema,2.642072889
6702,g__Gramella,3.267960726
6703,g__Granulibacter,3.011442345
6704,g__Granulicatella,3.076109933
6705,g__Granulicella,2.549110482
6706,g__Granulicella_B,3.270427953
6707,g__Granulicella_C,2.974401163
6708,g__Granulicella_D,3.590864272
6709,g__Granulicoccus,3.263953731
6710,g__Granulimonas,2.305645405
6711,g__Granulosicoccus,3.800482264
6712,g__Gromoviella,2.447405076
6713,g__Gryllotalpicola,2.819832755
6714,g__Guanabacterium,1.96163084
6715,g__Gudongella,2.777909095
6716,g__Gugararchaeum,2.253628612
6717,g__Gulbenkiania,3.754560894
6718,g__Gullanella,1.847594261
6719,g__Gulosibacter,3.230367337
6720,g__Guopingia,2.791579131
6721,g__Guyparkeria,2.559294661
6722,g__Gygaella,1.835421279
6723,g__Gymnodinialimonas,3.637057716
6724,g__Gynuella,4.563140918
6725,g__Gynurincola,3.821378996
6726,g__H1,1.939621798
6727,g__H1-PLA3,2.714005997
6728,g__H2-BAC3,3.020510238
6729,g__H3-PLA7,2.932592031
6730,g__H5-PLA8,3.679351726
6731,g__H5-SPI1,3.294899476
6732,g__H5-UNCL2,3.345233545
6733,g__HA3dbin3,2.90617446
6734,g__HB2-32-21,2.787002279
6735,g__HCHbin5,3.204558064
6736,g__HCM1,2.089731687
6737,g__HDB-SIOI813,2.28615746
6738,g__HDS-20,2.860846141
6739,g__HDS-28,2.644044631
6740,g__HEL-GB-A,2.923483025
6741,g__HEL-GB-B,2.828550785
6742,g__HGM04593,2.713914884
6743,g__HGM05190,2.340076169
6744,g__HGM05232,2.713132599
6745,g__HGM05376,2.660840732
6746,g__HGM05398,2.510386294
6747,g__HGM08974,1.759271049
6748,g__HGM10611,2.412451048
6749,g__HGM10766,2.004025413
6750,g__HGM10818,1.779807342
6751,g__HGM10836,2.121411661
6752,g__HGM10857,2.141110109
6753,g__HGM10890,2.562633265
6754,g__HGM11327,1.963887193
6755,g__HGM11367,2.465646427
6756,g__HGM11368,2.558054632
6757,g__HGM11372,2.914671573
6758,g__HGM11377,2.357017772
6759,g__HGM11386,2.042088974
6760,g__HGM11412,2.394837543
6761,g__HGM11416,2.432173993
6762,g__HGM11417,2.405422375
6763,g__HGM11501,2.602387462
6764,g__HGM11507,2.929568412
6765,g__HGM11514,1.767685609
6766,g__HGM11521,2.457570472
6767,g__HGM11525,2.708864632
6768,g__HGM11530,2.923750738
6769,g__HGM11604,2.492404203
6770,g__HGM11616,3.297834245
6771,g__HGM11788,3.083654661
6772,g__HGM11808,3.135407839
6773,g__HGM12587,4.176544743
6774,g__HGM12619,2.209809043
6775,g__HGM12650,2.802853475
6776,g__HGM12657,2.651618182
6777,g__HGM12669,2.574865201
6778,g__HGM12713,2.822402396
6779,g__HGM12789,2.404697484
6780,g__HGM12814,2.449539189
6781,g__HGM12957,2.370541229
6782,g__HGM12998,3.110594671
6783,g__HGM13006,3.534049724
6784,g__HGM13010,3.566877187
6785,g__HGM13222,2.636155727
6786,g__HGM13233,2.336612245
6787,g__HGM13618,2.128949354
6788,g__HGM13634,1.651689654
6789,g__HGM13862,2.461784509
6790,g__HGM14224,2.689345193
6791,g__HGM16780,2.508773805
6792,g__HGM20899,3.38419108
6793,g__HGW-1,3.434433681
6794,g__HGW-15,4.060750381
6795,g__HGW-17,3.41394743
6796,g__HGW-BRC1-1,2.481825641
6797,g__HIGHO2-12-38-15,2.164112067
6798,g__HIMB100,2.337514636
6799,g__HIMB11,4.086973661
6800,g__HIMB114,1.798892902
6801,g__HIMB30,2.663790257
6802,g__HIMB59,1.853636319
6803,g__HK-STAS-PATE-10,3.228304973
6804,g__HK-STAS-PATE-2,2.477360889
6805,g__HK-STAS-PATE-3,1.743237079
6806,g__HK-STAS-PATE-34,1.736379441
6807,g__HK-STAS-PATE-36,1.847931038
6808,g__HK-STAS-PATE-42,1.996547983
6809,g__HK-STAS-PATE-9,2.654691787
6810,g__HK02M2,2.046630979
6811,g__HK1,3.976132627
6812,g__HKB214,2.502124829
6813,g__HKCCE3408,3.251099097
6814,g__HKST-UBA178,3.265257152
6815,g__HKST-UBA22,1.435810208
6816,g__HKST-UBA223,3.086123246
6817,g__HKST-UBA85,2.915566946
6818,g__HLUCCA01,3.070514938
6819,g__HLUCCA09,2.944073435
6820,g__HMF5848,4.284308154
6821,g__HMF7647,3.7282339
6822,g__HNR,3.202898679
6823,g__HO2-37-13b,1.653274403
6824,g__HO2-39-17,1.527492378
6825,g__HO2-43-120,1.661292644
6826,g__HO2-43-30,1.702832947
6827,g__HO2-45-11b,1.5084711
6828,g__HO2-45-13,1.390954262
6829,g__HO2-45-28,1.582976176
6830,g__HO2-49-34,2.26879535
6831,g__HO2-FULL-38-9,1.356104207
6832,g__HO2-FULL-47-45,1.506717682
6833,g__HOT-345,2.451404843
6834,g__HR10,2.296510609
6835,g__HRBIN01,2.612313779
6836,g__HRBIN02,2.163077407
6837,g__HRBIN11,2.299341244
6838,g__HRBIN12,1.613260258
6839,g__HRBIN15,2.427806382
6840,g__HRBIN16,2.078958269
6841,g__HRBIN21,2.008476672
6842,g__HRBIN23,2.10229209
6843,g__HRBIN24,2.152472505
6844,g__HRBIN29,2.441973555
6845,g__HRBIN30,2.892275783
6846,g__HRBIN32,2.140299581
6847,g__HRBIN33,2.566340536
6848,g__HRBIN34,1.628285605
6849,g__HRBIN35,1.426056172
6850,g__HRBIN36,2.512217981
6851,g__HRBIN37,2.213179693
6852,g__HRBIN39,2.125787699
6853,g__HRBIN40,2.541075311
6854,g__HS-7,2.210224438
6855,g__HS-T3,2.850065217
6856,g__HSG29,2.641920265
6857,g__HT-58-2,4.378617525
6858,g__HT1-32,3.657712948
6859,g__HTCC2150,3.92464494
6860,g__HTCC2207,2.853646473
6861,g__HTCC5015,2.894522112
6862,g__HUN007,3.403697236
6863,g__HXMU1420-13,3.192873111
6864,g__HXMU1420-2,4.148654823
6865,g__HXMU1428-3,2.915626475
6866,g__HY038,3.859440758
6867,g__HY158,2.879549098
6868,g__HY326,4.174674497
6869,g__Hadarchaeum,2.065939895
6870,g__Hadersleviella,4.509646645
6871,g__Haematobacter,3.652408002
6872,g__Haematomicrobium,3.556031659
6873,g__Haematospirillum,2.771582829
6874,g__Haemophilus,3.177733294
6875,g__Haemophilus_A,3.06881641
6876,g__Haemophilus_B,2.394415271
6877,g__Haemophilus_D,3.070651603
6878,g__Haemophilus_E,4.42181072
6879,g__Hafnia,4.687233716
6880,g__Hahella,5.32420609
6881,g__Haiyanarchaeum,1.733974812
6882,g__Hakubella,2.180126197
6883,g__Haladaptatiplasma,2.436497709
6884,g__Haladaptatus,3.886480631
6885,g__Halalkaliarchaeum,2.979655188
6886,g__Halalkalibacillus,3.660753599
6887,g__Halalkalibacillus_A,3.723452632
6888,g__Halalkalibacter,4.904933441
6889,g__Halalkalibacter_A,4.342929491
6890,g__Halalkalibacterium,4.450054066
6891,g__Halalkalibaculum,3.16994643
6892,g__Halalkalicoccus,3.128415096
6893,g__Halalkalirubrum,3.227718088
6894,g__Halanaeroarchaeum,2.60573496
6895,g__Halanaerobacter,2.587756686
6896,g__Halanaerobium,2.585122299
6897,g__Halapricum,2.701194071
6898,g__Halarchaeoplasma,2.260747558
6899,g__Halarchaeum,2.577496563
6900,g__Halarcobacter,3.275078964
6901,g__Halarsenatibacter,2.609142456
6902,g__Halegenticoccus,3.301716959
6903,g__Haliangium,4.686701932
6904,g__Haliea,3.382922359
6905,g__Halioglobus,3.588603213
6906,g__Halioglobus_A,3.739623713
6907,g__Haliovirga,1.982150806
6908,g__Haliscomenobacter,4.564938789
6909,g__Hallerella,2.945933916
6910,g__Haloactinopolyspora,3.210331784
6911,g__Haloactinospora,3.720795531
6912,g__Haloarchaeobius,3.388850697
6913,g__Haloarcula,3.298658149
6914,g__Halobacillus,4.996941358
6915,g__Halobacillus_A,4.767968365
6916,g__Halobacteriovorax,3.401381984
6917,g__Halobacteriovorax_A,3.559232199
6918,g__Halobacterium,2.824193946
6919,g__Halobacteroides,2.218213562
6920,g__Halobaculum,2.944400066
6921,g__Halobellus,3.013575416
6922,g__Halobiforma,3.407029307
6923,g__Halobium,3.217764108
6924,g__Halocalculus,2.705466763
6925,g__Halocatena,3.318260238
6926,g__Halococcoides,2.13905802
6927,g__Halococcus,2.800097192
6928,g__Halocynthiibacter,4.515492368
6929,g__Halocyntiibacter_A,4.739048877
6930,g__Halodesulfovibrio,3.606154602
6931,g__Halodesulfurarchaeum,2.399878814
6932,g__Haloechinothrix,3.56400449
6933,g__Haloferax,3.548805853
6934,g__Haloferula,3.452966252
6935,g__Halofilum,2.686760766
6936,g__Halogeometricum,3.390144018
6937,g__Haloglomus,3.154182507
6938,g__Haloglycomyces,3.254007685
6939,g__Halogranum,3.484412827
6940,g__Halohasta,2.850311505
6941,g__Haloimpatiens,3.402189806
6942,g__Halolactibacillus,3.599327744
6943,g__Halolacustris,2.124126843
6944,g__Halolamina,2.957468805
6945,g__Halomarina,3.072559147
6946,g__Halomarinibacterium,2.94629803
6947,g__Halomicrobium,3.044581255
6948,g__Halomicronema,4.289089203
6949,g__Halomicronema_B,3.761405214
6950,g__Halomonas,3.63228553
6951,g__Halonatronomonas,2.469708589
6952,g__Halonatronum,2.755521494
6953,g__Halonotius,2.714125776
6954,g__Haloparvum,2.947122157
6955,g__Halopelagius,3.286702878
6956,g__Halopenitus,2.875612641
6957,g__Halopiger,3.395020136
6958,g__Halopiger_A,3.184839396
6959,g__Halopiger_B,3.17340536
6960,g__Haloplanus,2.985249906
6961,g__Haloplasma,3.396446666
6962,g__Halopolyspora,3.280253516
6963,g__Haloprofundus,3.094280842
6964,g__Halopseudomonas,3.862353571
6965,g__Haloquadratum,3.155961672
6966,g__Halorhabdus,2.657071197
6967,g__Halorhodospira,2.280561965
6968,g__Halorientalis,3.224880361
6969,g__Halorubellus,3.150680518
6970,g__Halorubrum,2.869172043
6971,g__Halorussus,3.276942055
6972,g__Halorutilus,2.444797304
6973,g__Halosaccharopolyspora,3.604743002
6974,g__Halosegnis,2.822299672
6975,g__Halosimplex,3.118131727
6976,g__Halosolutus,3.456444336
6977,g__Halospina,3.078422054
6978,g__Halostagnicola,3.174201152
6979,g__Halostella,3.081255979
6980,g__Halotalea,4.077352572
6981,g__Haloterrigena,3.5481133
6982,g__Halothece,2.942426102
6983,g__Halothermothrix,2.282292999
6984,g__Halothiobacillus,2.831734188
6985,g__Halotia,4.382407706
6986,g__Halovenus,2.756321035
6987,g__Halovivax,2.943003398
6988,g__Halovulum,3.398077377
6989,g__Halpernia,2.891742115
6990,g__Hamadaea,4.462132588
6991,g__Hamiltonella,2.40156446
6992,g__Hanamia,2.685717019
6993,g__Hankyongella,3.611237609
6994,g__Hansschlegelia,3.255619594
6995,g__Hanstruepera,3.006077065
6996,g__Haoranjiania,2.403140821
6997,g__Haploplasma,2.147983239
6998,g__Harpocratesius,3.187151538
6999,g__Harryflintia,2.629860429
7000,g__Harrysmithimonas,3.115796478
7001,g__Hartigia,1.870346835
7002,g__Hartmannibacter,4.005311386
7003,g__Hasllibacter,2.455791175
7004,g__Hassallia,4.039869961
7005,g__Hatepunaea,3.384417605
7006,g__Hathewaya,3.149708828
7007,g__Hazenella,3.801203077
7008,g__HdN1,3.455745402
7009,g__Hecatella,2.176187351
7010,g__Heimdallarchaeum,2.851954657
7011,g__Hel1-33-131,2.414635646
7012,g__Helcobacillus,2.777769932
7013,g__Helcococcus,1.969821801
7014,g__Helicobacter,2.214977044
7015,g__Helicobacter_A,2.35436839
7016,g__Helicobacter_B,2.576125759
7017,g__Helicobacter_C,2.342333351
7018,g__Helicobacter_D,2.210738763
7019,g__Helicobacter_E,2.246603604
7020,g__Helicobacter_F,2.42156181
7021,g__Helicobacter_G,2.167291487
7022,g__Helicobacter_H,2.200715608
7023,g__Helicobacter_I,2.18412457
7024,g__Helicobacter_J,2.270079991
7025,g__Heliobacterium,3.839369102
7026,g__Heliomarina,4.303276941
7027,g__Heliomicrobium,3.0066426
7028,g__Heliophilum,3.144574908
7029,g__Heliorestis,2.98275028
7030,g__Hellea,2.97831198
7031,g__Hemerobacter,2.506342536
7032,g__Henriciella,3.435234798
7033,g__Hepatobacter,2.328115357
7034,g__Hepatoplasma,2.027243603
7035,g__Herbaspirillum,4.9523276
7036,g__Herbiconiux,3.43585123
7037,g__Herbidospora,4.76254676
7038,g__Herbihabitans,4.325493185
7039,g__Herbivorax,2.343713991
7040,g__Heritagella,3.256135723
7041,g__Herminiimonas,3.773568086
7042,g__Hermodarchaeum,2.743136776
7043,g__Herpetosiphon,4.296001471
7044,g__Hespellia,4.14616862
7045,g__Hesperobacter,2.78183379
7046,g__Heteroclostridium,2.624830163
7047,g__Heteroruminococcus,3.068297248
7048,g__Heteroscilispira,3.112781265
7049,g__Heyndrickxia,5.190125128
7050,g__Hinthialibacter,2.522081673
7051,g__Hippea,1.979425762
7052,g__Hirschia,3.906748269
7053,g__Histophilus,2.858722337
7054,g__Hoaglandella,1.942677714
7055,g__Hodarchaeum,3.199225451
7056,g__Hoeflea,4.147876255
7057,g__Hoeflea_A,4.613873463
7058,g__Holdemanella,3.504227816
7059,g__Holdemania,3.614155813
7060,g__Holophaga,3.392316858
7061,g__Holospora,2.106784766
7062,g__Holtiella,4.263921534
7063,g__Holzapfeliella,2.553210241
7064,g__Hominenteromicrobium,2.949750024
7065,g__Hominibacterium,4.026895773
7066,g__Hominicoprocola,3.113287761
7067,g__Hominifimenecus,4.281003583
7068,g__Hominilimicola,2.858628725
7069,g__Hominimerdicola,3.571028116
7070,g__Hominisplanchenecus,3.14444884
7071,g__Hominisplanchenecus_A,3.387991812
7072,g__Hominiventricola,3.453114211
7073,g__Homoserinibacter,2.687928655
7074,g__Homoserinimonas,2.906533975
7075,g__Hongsoonwoonella,3.630894141
7076,g__Hopanoidiivorans,2.597669641
7077,g__Hormoscilla,4.874983616
7078,g__Hornefia,3.03929323
7079,g__Horticoccus,2.193721469
7080,g__Howiella,2.128004506
7081,g__Hoyosella,4.089015567
7082,g__Huberarchaeum,1.752014456
7083,g__Hugenholtzia,3.381956528
7084,g__Hugonella,2.767493227
7085,g__Huintestinicola,3.464130834
7086,g__Humibacillus,3.445224383
7087,g__Humibacter,3.020343039
7088,g__Humidesulfovibrio,2.826568686
7089,g__Humihabitans,3.574370056
7090,g__Humimicrobium,1.813085647
7091,g__Humimonas,2.456321318
7092,g__Humisphaera,3.494646336
7093,g__Humitalea,3.796192052
7094,g__Hungateiclostridium,2.514043174
7095,g__Hungatella,5.04579588
7096,g__Hungatella_A,5.833682992
7097,g__Hungatella_B,3.485953668
7098,g__Hutsoniella,3.699485852
7099,g__Hwanghaeella,4.100116162
7100,g__HyVt-105,2.022533633
7101,g__HyVt-16,2.09448405
7102,g__HyVt-206,1.928819391
7103,g__HyVt-337,2.474345166
7104,g__HyVt-429,2.587765385
7105,g__HyVt-443,2.924576688
7106,g__HyVt-448,2.774488175
7107,g__HyVt-477,2.800003814
7108,g__HyVt-539,2.757545867
7109,g__HyVt-560,2.590041046
7110,g__HyVt-613,2.810264634
7111,g__Hyalangium,5.605797133
7112,g__Hydrocarboniclastica,3.483735631
7113,g__Hydrocarboniphaga,3.581526894
7114,g__Hydrococcus,3.681302838
7115,g__Hydrogenedens,1.877357397
7116,g__Hydrogenibacillus,2.340667195
7117,g__Hydrogeniiclostridium,2.767202685
7118,g__Hydrogenimonas,2.677764813
7119,g__Hydrogenispora,3.811766823
7120,g__Hydrogenisulfobacillus,2.144860748
7121,g__Hydrogenivirga,2.139656503
7122,g__Hydrogenoanaerobacterium,3.244785705
7123,g__Hydrogenobacter,1.995546633
7124,g__Hydrogenobaculum,2.22678839
7125,g__Hydrogenophaga,3.59135995
7126,g__Hydrogenophilus,2.208327267
7127,g__Hydrogenosomobacter,2.445245054
7128,g__Hydrogenothermus,2.183868302
7129,g__Hydrogenovibrio,3.312041873
7130,g__Hydromicrobium,1.854868276
7131,g__Hydromonas,2.889820181
7132,g__Hydrotalea,2.316291491
7133,g__Hydrothermarchaeum,2.467713103
7134,g__Hydrothermus,2.16420904
7135,g__Hyella,3.769083911
7136,g__Hylemonella,3.18521662
7137,g__Hymenobacter,3.946337492
7138,g__Hypericibacter,3.76491361
7139,g__Hyperthermus,2.416365713
7140,g__Hyphobacterium,2.908748051
7141,g__Hyphococcus,3.139052283
7142,g__Hyphomicrobium_A,3.217717252
7143,g__Hyphomicrobium_B,3.394049954
7144,g__Hyphomicrobium_C,3.280417028
7145,g__Hyphomonas,3.403658775
7146,g__Hypnocyclicus,1.998147306
7147,g__IB182353,3.535661223
7148,g__ID1734,3.970080892
7149,g__IDS-52,3.029942039
7150,g__IDS-8,3.295076716
7151,g__IGN16,3.288333645
7152,g__IGN2,2.484917215
7153,g__IGN3,2.743855029
7154,g__IH12,3.006500757
7155,g__IH3,3.377555088
7156,g__IMC4,1.968156751
7157,g__IMCC2047,3.108823911
7158,g__IMCC26077,2.749520304
7159,g__IMCC26134_A,2.200538742
7160,g__IMCC26207,2.837335212
7161,g__IMCC26256,2.425531806
7162,g__IMCC34051,3.130005711
7163,g__IMCC9063,1.846522014
7164,g__IOR16,3.721394409
7165,g__ISDg,3.013296399
7166,g__Iainarchaeum,1.898452831
7167,g__Iamia,2.789288886
7168,g__Ichthyenterobacterium,2.757106994
7169,g__Ichthyobacterium,2.134777052
7170,g__Ichthyocystis,3.121492558
7171,g__Ideonella,3.885696727
7172,g__Ideonella_A,3.793162383
7173,g__Idiomarina,3.515228175
7174,g__Ignatzschineria,3.652936035
7175,g__Ignavibacterium,2.377145282
7176,g__Ignavigranum,3.367770039
7177,g__Igneacidithiobacillus,2.423085939
7178,g__Ignicoccus,2.31195121
7179,g__Ignisphaera,2.046897672
7180,g__Ileibacterium,3.088709785
7181,g__Ilumatobacter,3.207509678
7182,g__Ilumatobacter_A,3.127018356
7183,g__Ilyobacter,3.568067762
7184,g__Ilyobacter_A,3.360777409
7185,g__Ilyomonas,3.03100366
7186,g__Imhoffiella,3.459889228
